Orgname,placeInfo,logicaldevicecode,ReportDate,Category,Current BATCC,Previous BATCC,Current Actual Cost,Previous Actual Cost,Current CA,Previous CA,BeginDate,EnergyProgram,SalesDocName,PlaceId,invoiceitemid,invoiceitemname
Fresno USD-CA,Heaton ES,PGE_9089636451,2025-12-01T00:00:00,New,8837.075,0,9587,0,-749.56,0,2025-11-19T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,1458d968-d268-4ca5-920c-7083f1e81183,a0wUi000003MzfpIAC,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-12-01
Fresno USD-CA,Kirk ES,COF_90615-88958-WS,2025-12-01T00:00:00,New,732.0127,0,443,0,288.83,0,2025-11-17T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,7a5d7a61-973d-401c-9c31-8243ded43487,a0wUi000003MzfpIAC,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-12-01
Fresno USD-CA,Roosevelt HS (SOLAR),FFP_CA-15-0905,2025-12-01T00:00:00,New,3922.9945,0,2856,0,1066.99,0,2025-11-30T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,1d252a1c-83d1-472d-b053-b7d5032e6b4d,a0wUi000003MzfpIAC,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-12-01
Fresno USD-CA,Fresno HS (SOLAR),PGE_1730615671_PVGrid,2025-12-01T00:00:00,New,49011.2688,0,49378,0,-366.43,0,2025-11-19T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,e59d5954-49eb-4dd0-93ff-ca2eb79b0b2b,a0wUi000003MzfpIAC,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-12-01
Fresno USD-CA,Computech MS,PGE_1732736033,2025-12-01T00:00:00,New,16985.3348,0,22953,0,-5967.25,0,2025-11-19T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,20ad0604-eacb-4510-bb18-8766c29d0bba,a0wUi000003MzfpIAC,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-12-01
Fresno USD-CA,Williams Child Development Center,COF_277643-40326-IR,2025-12-01T00:00:00,New,0,0,0,0,0,0,2025-11-26T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,bc62546a-b85a-4eb4-a802-7aaf0cd06f17,a0wUi000003MzfpIAC,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-12-01
Fresno USD-CA,Edison HS (SOLAR),COF_21925-21450-IR,2025-12-01T00:00:00,New,1652.8485,0,556,0,1096.88,0,2025-11-17T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,e81a4cdb-49e0-4623-bf3d-dbc8e63b203c,a0wUi000003MzfpIAC,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-12-01
Fresno USD-CA,Roosevelt HS (SOLAR),CE_1317635817,2025-02-01T00:00:00,New,15384.84,0,15385,0,0,0,2025-01-14T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,1d252a1c-83d1-472d-b053-b7d5032e6b4d,a0wUi000003MzPhIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-02-01
Fresno USD-CA,Viking ES,COF_146419-143692-W,2025-10-01T00:00:00,New,3578.6254,0,425,0,3154.1,0,2025-09-23T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,2c2613ef-6aac-4f3a-b13a-467a998b4d51,a0wUi000003MzcbIAC,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-10-01
Fresno USD-CA,Turner ES,PGE_0119744033,2025-12-01T00:00:00,New,2091.2852,0,3039,0,-947.95,0,2025-12-01T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,2d1c9ffb-df5e-4067-ba65-5a482be0ddbf,a0wUi000003MzfpIAC,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-12-01
Fresno USD-CA,Figarden ES,COF_237071-215198-IR,2025-12-01T00:00:00,New,0,0,0,0,0,0,2025-11-24T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,71b79f83-fa5a-40d4-a223-b37ff562f268,a0wUi000003MzfpIAC,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-12-01
Fresno USD-CA,Leavenworth ES,PGE_1678394799,2025-12-01T00:00:00,New,2220.4072,0,2573,0,-352.2,0,2025-11-24T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,690578ad-e964-40d3-9b41-0cd9b7dee048,a0wUi000003MzfpIAC,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-12-01
Fresno USD-CA,Lane ES,PGE_1310513288,2025-12-01T00:00:00,New,14662.7304,0,11230,0,3432.36,0,2025-11-19T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,6c32ef16-c7ef-4b33-a827-401180a12a8b,a0wUi000003MzfpIAC,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-12-01
Fresno USD-CA,Bullard Talent K-8,COF_175567-172228-IR,2025-12-01T00:00:00,New,681.436,0,294,0,387.81,0,2025-11-07T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,8fc29be2-991c-4323-84cb-7ae8b347a0c7,a0wUi000003MzfpIAC,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-12-01
Fresno USD-CA,Addams Elementary and Preschool,COF_83059-81574-WS,2025-12-01T00:00:00,New,740.7766,0,434,0,307.08,0,2025-11-17T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,a8c6a7d1-3ad6-4c39-aed8-e65f77405b7b,a0wUi000003MzfpIAC,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-12-01
Fresno USD-CA,Parent University - OLD/CLOSED,PGE_7650778689,2025-12-01T00:00:00,New,0,0,0,0,0,0,2025-11-26T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,42af8acf-deae-4ec2-9692-035677e01997,a0wUi000003MzfpIAC,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-12-01
Fresno USD-CA,Burroughs ES (SOLAR),PGE_4529558624,2025-12-01T00:00:00,New,547.0542,0,637,0,-90.12,0,2025-11-14T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,9fb38a62-0d68-4ec5-8de6-b07cecfc2968,a0wUi000003MzfpIAC,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-12-01
Fresno USD-CA,Ewing ES,COF_173139-169844-WS,2025-12-01T00:00:00,New,703.1258,0,1120,0,-417.29,0,2025-11-17T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,4ea6c8f0-87d3-4ccd-933a-579464681de7,a0wUi000003MzfpIAC,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-12-01
Fresno USD-CA,Lane ES,COF_240589-163196-WS,2025-12-01T00:00:00,New,0,0,0,0,0,0,2025-11-26T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,6c32ef16-c7ef-4b33-a827-401180a12a8b,a0wUi000003MzfpIAC,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-12-01
Fresno USD-CA,Holland ES,PGE_9085541444,2025-12-01T00:00:00,New,6542.2521,0,7798,0,-1255.77,0,2025-11-19T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,51378e0a-180c-4c57-ba72-68b8d19287d8,a0wUi000003MzfpIAC,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-12-01
Fresno USD-CA,Kirk ES,PGE_1731247173,2025-12-01T00:00:00,New,8338.4147,0,8863,0,-524.58,0,2025-11-19T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,7a5d7a61-973d-401c-9c31-8243ded43487,a0wUi000003MzfpIAC,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-12-01
Fresno USD-CA,McCardle ES,PGE_6871360593,2025-12-01T00:00:00,New,1216.7604,0,2408,0,-1191.43,0,2025-11-10T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,03bafd9c-7aa8-4896-b01b-55aa442a9699,a0wUi000003MzfpIAC,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-12-01
Fresno USD-CA,Roosevelt HS (SOLAR),PGE_9088910934,2025-12-01T00:00:00,New,60.8279,0,147,0,-86.07,0,2025-11-19T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,1d252a1c-83d1-472d-b053-b7d5032e6b4d,a0wUi000003MzfpIAC,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-12-01
Fresno USD-CA,Tatarian ES,COF_206797-203090-IR,2025-12-01T00:00:00,New,0,0,0,0,0,0,2025-11-24T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,d497b5cf-0177-40aa-a8d0-f07bb7578fb7,a0wUi000003MzfpIAC,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-12-01
Fresno USD-CA,Roosevelt HS (SOLAR),CE_1317635817,2025-11-01T00:00:00,New,0,0,0,0,0,0,2025-10-14T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,1d252a1c-83d1-472d-b053-b7d5032e6b4d,a0wUi000003MzeDIAS,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-11-01
Fresno USD-CA,Rata HS and Adult Transition,PGE_7082920245,2025-12-01T00:00:00,New,349.5005,0,196,0,153.48,0,2025-11-05T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,5d596b5b-3d87-4e75-91f0-b8b3c6ffba0f,a0wUi000003MzfpIAC,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-12-01
Fresno USD-CA,Powers ES,PGE_1731247978,2025-12-01T00:00:00,New,5125.5116,0,5573,0,-447.36,0,2025-11-19T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,e2bea7a8-6db0-48fb-8f8f-2213c1217579,a0wUi000003MzfpIAC,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-12-01
Fresno USD-CA,Mayfair ES,COF_116795-114658-IR,2025-12-01T00:00:00,New,667.3714,0,381,0,286.05,0,2025-11-07T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,711b24b2-51af-4206-9a44-5c45b0d129a8,a0wUi000003MzfpIAC,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-12-01
Fresno USD-CA,Anthony ES,COF_283357-222824-IR,2025-12-01T00:00:00,New,0,0,0,0,0,0,2025-11-15T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,c2db91b5-3a76-4741-9751-7baa776d2241,a0wUi000003MzfpIAC,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-12-01
Fresno USD-CA,Duncan Polytech HS,PGE_1311745106,2025-12-01T00:00:00,New,16069.2632,0,13962,0,2107.56,0,2025-11-19T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,6f6cb29a-443e-4e7a-b110-b8c92fbb640a,a0wUi000003MzfpIAC,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-12-01
Fresno USD-CA,Patino School of Entrepreneurship,PGE_1933670413,2025-12-01T00:00:00,New,3366.7422,0,2003,0,1363.42,0,2025-12-03T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,ac4fff8e-73b9-4294-94af-14451dd6058a,a0wUi000003MzfpIAC,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-12-01
Fresno USD-CA,Holland ES,COF_163257-160156-IR,2025-12-01T00:00:00,New,0,0,0,0,0,0,2025-11-24T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,51378e0a-180c-4c57-ba72-68b8d19287d8,a0wUi000003MzfpIAC,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-12-01
Fresno USD-CA,Anthony ES,COF_283357-222824-WS,2025-12-01T00:00:00,New,0,0,0,0,0,0,2025-11-15T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,c2db91b5-3a76-4741-9751-7baa776d2241,a0wUi000003MzfpIAC,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-12-01
Fresno USD-CA,Hidalgo ES,COF_3023-226642-IR,2025-12-01T00:00:00,New,128.5154,0,649,0,-520.33,0,2025-11-17T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,a1ff0e32-da92-413a-9d42-f37124271651,a0wUi000003MzfpIAC,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-12-01
Fresno USD-CA,Hidalgo ES,PGE_1310513124,2025-12-01T00:00:00,New,10115.3342,0,10302,0,-186.36,0,2025-11-19T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,a1ff0e32-da92-413a-9d42-f37124271651,a0wUi000003MzfpIAC,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-12-01
Fresno USD-CA,Fresno HS (SOLAR),COF_76581-75200-WS,2025-12-01T00:00:00,New,1515.8601,0,1420,0,96.22,0,2025-11-24T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,e59d5954-49eb-4dd0-93ff-ca2eb79b0b2b,a0wUi000003MzfpIAC,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-12-01
Fresno USD-CA,Scandinavian MS (SOLAR),PGE_1310513947,2025-12-01T00:00:00,New,550.8937,0,368,0,182.53,0,2025-11-19T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,d6bf450f-ee91-47bd-b35f-f0715fab7763,a0wUi000003MzfpIAC,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-12-01
Fresno USD-CA,Slater ES,COF_98527-278580-IR,2025-12-01T00:00:00,New,849.5816,0,393,0,456.62,0,2025-11-26T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,39c6b996-d7bb-4c71-acd0-349aa3cdc2f3,a0wUi000003MzfpIAC,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-12-01
Fresno USD-CA,Bullard HS,PGE_4284191410,2025-12-01T00:00:00,New,27807.2819,0,21923,0,5884.66,0,2025-11-05T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,f98542d9-8990-4380-81eb-921fd409289f,a0wUi000003MzfpIAC,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-12-01
Fresno USD-CA,Edison HS (SOLAR),PGE_1731247178,2025-12-01T00:00:00,New,7133.642,0,7448,0,-314.05,0,2025-11-19T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,e81a4cdb-49e0-4623-bf3d-dbc8e63b203c,a0wUi000003MzfpIAC,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-12-01
Fresno USD-CA,Francine & Murray Farber Educational Campus,G9918561546,2025-12-01T00:00:00,New,6649.9758,0,6545,0,105.31,0,2025-11-18T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,f883685a-1d6e-4bc0-ac60-758152a9fe01,a0wUi000003MzfpIAC,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-12-01
Fresno USD-CA,Roosevelt HS (SOLAR),CE_1317635817,2025-03-01T00:00:00,New,0,0,0,0,0,0,2025-02-12T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,1d252a1c-83d1-472d-b053-b7d5032e6b4d,a0wUi000003MzRJIA0,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-03-01
Fresno USD-CA,Roosevelt HS (SOLAR),CE_1317635817,2025-04-01T00:00:00,New,0,0,0,0,0,0,2025-03-16T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,1d252a1c-83d1-472d-b053-b7d5032e6b4d,a0wUi000003MzSvIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-04-01
Fresno USD-CA,Parent University - OLD/CLOSED,PGE_7650778689,2025-11-01T00:00:00,New,0,0,0,0,0,0,2025-10-28T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,42af8acf-deae-4ec2-9692-035677e01997,a0wUi000003MzeDIAS,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-11-01
Fresno USD-CA,King ES,PGE_8944262853,2025-11-01T00:00:00,New,3550.6605,0,441,0,3109.36,0,2025-10-25T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,f507fd1b-55f2-4c40-b239-3cec6b422e7d,a0wUi000003MzeDIAS,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-11-01
Fresno USD-CA,Service Center (SOLAR),PGE_1737351814_PVGrid,2025-12-01T00:00:00,New,41910.556,0,43626,0,-1715.34,0,2025-11-19T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,673e3875-e3fd-4dd4-8095-57e41fea2d12,a0wUi000003MzfpIAC,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-12-01
Fresno USD-CA,Lowell ES,PGE_9089636253,2025-12-01T00:00:00,New,8751.0109,0,10149,0,-1397.82,0,2025-11-19T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,37ea9f82-c37a-4112-bef6-acdfc072b49b,a0wUi000003MzfpIAC,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-12-01
Fresno USD-CA,Heaton ES,PGE_9089636558,2025-12-01T00:00:00,New,1294.7753,0,1189,0,105.54,0,2025-11-19T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,1458d968-d268-4ca5-920c-7083f1e81183,a0wUi000003MzfpIAC,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-12-01
Fresno USD-CA,Ewing ES,PGE_1310513421,2025-12-01T00:00:00,New,16082.2844,0,14572,0,1510.07,0,2025-11-19T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,4ea6c8f0-87d3-4ccd-933a-579464681de7,a0wUi000003MzfpIAC,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-12-01
Fresno USD-CA,Cooper MS (SOLAR),PGE_1734488620,2025-12-01T00:00:00,New,5857.2829,0,8006,0,-2148.9,0,2025-11-19T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,97dccec4-ea45-40f6-91ad-3982d9d883e0,a0wUi000003MzfpIAC,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-12-01
Fresno USD-CA,Storey ES (SOLAR),PGE_1319771897_PVGrid,2025-12-01T00:00:00,New,0,0,0,0,0,0,2025-11-19T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,80b79e13-3cde-4cb8-9918-aa50b3998fd6,a0wUi000003MzfpIAC,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-12-01
Fresno USD-CA,De Wolf Cont,PGE_1737872777,2025-12-01T00:00:00,New,1447.5247,0,1043,0,404.25,0,2025-12-01T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,4934c05e-e8af-4d48-84b7-b227b635d966,a0wUi000003MzfpIAC,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-12-01
Fresno USD-CA,Easterby ES,PGE_0975540173,2025-12-01T00:00:00,New,4033.4901,0,2039,0,1994.88,0,2025-12-01T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,1464bd9f-86cb-4124-9cfc-0fa9a4931020,a0wUi000003MzfpIAC,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-12-01
Fresno USD-CA,Aynesworth ES,PGE_9298859728,2025-12-01T00:00:00,New,2931.7503,0,675,0,2257.02,0,2025-11-22T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,59dfba2b-a40d-4738-9132-fed6c6e20957,a0wUi000003MzfpIAC,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-12-01
Fresno USD-CA,Powers-Ginsburg ES,COF_2099-279306-WS,2025-12-01T00:00:00,New,219.4892,0,399,0,-179.16,0,2025-11-07T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,c96f2cba-68c7-4cb9-869d-97cd477911e2,a0wUi000003MzfpIAC,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-12-01
Fresno USD-CA,Fresno HS (SOLAR),COF_76581-75200-IR,2025-12-01T00:00:00,New,687.3033,0,250,0,436.98,0,2025-11-24T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,e59d5954-49eb-4dd0-93ff-ca2eb79b0b2b,a0wUi000003MzfpIAC,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-12-01
Fresno USD-CA,Fresno HS (SOLAR),PGE_8959410153,2025-12-01T00:00:00,New,15835.268,0,19269,0,-3434,0,2025-11-18T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,e59d5954-49eb-4dd0-93ff-ca2eb79b0b2b,a0wUi000003MzfpIAC,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-12-01
Fresno USD-CA,Duncan Polytech HS,PGE_3509677138,2025-12-01T00:00:00,New,14949.1152,0,814,0,14134.98,0,2025-11-02T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,6f6cb29a-443e-4e7a-b110-b8c92fbb640a,a0wUi000003MzfpIAC,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-12-01
Fresno USD-CA,Roosevelt HS (SOLAR),CE_1317635817,2025-05-01T00:00:00,New,0,0,0,0,0,0,2025-04-15T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,1d252a1c-83d1-472d-b053-b7d5032e6b4d,a0wUi000003MzUXIA0,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-05-01
Fresno USD-CA,Roosevelt HS (SOLAR),CE_1317635817,2025-07-01T00:00:00,New,0,0,0,0,0,0,2025-06-14T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,1d252a1c-83d1-472d-b053-b7d5032e6b4d,a0wUi000003MzXlIAK,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-07-01
Fresno USD-CA,Roosevelt HS (SOLAR),CE_1317635817,2025-08-01T00:00:00,New,0,0,0,0,0,0,2025-07-15T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,1d252a1c-83d1-472d-b053-b7d5032e6b4d,a0wUi000003MzZNIA0,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-08-01
Fresno USD-CA,Roosevelt HS (SOLAR),CE_1317635817,2025-10-01T00:00:00,New,0,0,0,0,0,0,2025-09-15T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,1d252a1c-83d1-472d-b053-b7d5032e6b4d,a0wUi000003MzcbIAC,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-10-01
Fresno USD-CA,McLane HS (SOLAR),COF_101913-100054-W,2025-11-01T00:00:00,New,4960.5499,0,3885,0,1075.52,0,2025-10-22T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,2b46b363-0dfe-4761-8d41-13b59fc2e83c,a0wUi000003MzeDIAS,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-11-01
Fresno USD-CA,Tehipite MS,COF_25437-24918-W,2025-11-01T00:00:00,New,4548.2137,0,2773,0,1775.61,0,2025-10-09T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,2b600872-2739-46b5-9d04-9ed63ded2835,a0wUi000003MzeDIAS,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-11-01
Fresno USD-CA,Fulton School (Millbrook Admin),PGE_7639356928,2025-12-01T00:00:00,New,155.862,0,40,0,115.82,0,2025-11-19T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,7edb365f-bc7b-4f06-aaab-0273295961e7,a0wUi000003MzfpIAC,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-12-01
Fresno USD-CA,Kirk ES,PGE_9208176670,2025-12-01T00:00:00,New,119.0916,0,67,0,51.97,0,2025-11-21T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,7a5d7a61-973d-401c-9c31-8243ded43487,a0wUi000003MzfpIAC,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-12-01
Fresno USD-CA,Eaton ES,COF_61285-60148-WS,2025-12-01T00:00:00,New,0,0,0,0,0,0,2025-11-14T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,6082d5de-ba67-480c-abd2-99de84f32f72,a0wUi000003MzfpIAC,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-12-01
Fresno USD-CA,Heaton ES,PGE_2664250957,2025-12-01T00:00:00,New,3677.5221,0,2550,0,1127.75,0,2025-11-19T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,1458d968-d268-4ca5-920c-7083f1e81183,a0wUi000003MzfpIAC,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-12-01
Fresno USD-CA,Del Mar ES,Z_PGE_9089636830,2025-12-01T00:00:00,New,0,0,0,0,0,0,2025-11-20T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,dcfe69c5-56e0-4476-9b29-f71fed67326e,a0wUi000003MzfpIAC,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-12-01
Fresno USD-CA,Edison HS (SOLAR),PGE_1731245288_PVGrid,2025-12-01T00:00:00,New,41590.3357,0,42474,0,-883.54,0,2025-11-19T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,e81a4cdb-49e0-4623-bf3d-dbc8e63b203c,a0wUi000003MzfpIAC,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-12-01
Fresno USD-CA,Pyle ES,COF_142983-140326-WS,2025-12-01T00:00:00,New,0,0,0,0,0,0,2025-11-24T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,b8daebf8-bc00-44fa-b1d1-56866f9dbe08,a0wUi000003MzfpIAC,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-12-01
Fresno USD-CA,Roeding ES,COF_50135-49194-WS,2025-12-01T00:00:00,New,0,0,0,0,0,0,2025-11-26T00:00:00,6ADA335E-6193-ED11-8164-000D3A7056C3,25-Dec,f06f2ac8-7462-40bc-a720-b190db49797a,a0wUi000003MzfpIAC,6ADA335E-6193-ED11-8164-000D3A7056C3 - December 2025 - 2025-12-01
